agent-action,agent-action-update,map-update,reward,sum
1158,513,879,43,2593
1189,537,786,46,2558
1196,549,759,45,2549
1178,552,764,48,2542
1199,546,762,51,2558
1180,562,777,52,2571
1171,565,1151,56,2943
1196,585,777,54,2612
1197,567,803,61,2628
1183,568,809,59,2619
