agent-action,agent-action-update,map-update,reward,sum
104,49,69,4,226
97,46,84,4,231
99,49,68,5,221
98,49,70,5,222
96,44,69,5,214
98,44,68,5,215
99,44,70,6,219
100,46,70,6,222
105,43,67,6,221
98,47,99,6,250
103,46,73,6,228
102,43,74,7,226
103,47,73,6,229
101,45,68,6,220
98,46,69,6,219
96,45,74,6,221
98,47,72,6,223
101,45,70,6,222
97,45,71,6,219
101,51,75,6,233
97,44,76,7,224
102,46,76,7,231
102,46,72,7,227
100,48,72,6,226
101,45,70,6,222
