agent-action,agent-action-update,map-update,reward,sum
101,45,69,3,218
106,55,84,4,249
95,53,71,4,223
98,48,70,5,221
96,46,70,4,216
95,45,70,4,214
100,47,73,5,225
97,45,71,5,218
98,45,71,5,219
95,42,96,5,238
99,46,69,5,219
102,49,75,5,231
100,57,76,5,238
95,50,71,6,222
94,46,73,5,218
103,43,71,5,222
102,53,75,5,235
95,50,74,5,224
96,50,73,5,224
98,47,71,5,221
98,53,73,5,229
95,45,74,5,219
98,49,72,5,224
98,54,75,5,232
102,51,82,6,241
