agent-action,agent-action-update,map-update,reward,sum
134,65,66,16,281
126,78,79,17,300
136,73,69,17,295
123,79,74,16,292
119,83,75,30,307
119,71,79,21,290
120,59,81,16,276
121,71,70,9,271
130,81,73,14,298
122,68,99,17,306
130,79,84,19,312
117,94,77,19,307
121,75,70,30,296
127,79,78,17,301
121,87,78,21,307
122,70,79,17,288
120,78,70,18,286
127,57,70,18,272
149,61,93,19,322
142,73,71,30,316
138,71,70,21,300
142,76,72,18,308
130,68,70,12,280
122,75,71,34,302
119,76,82,21,298
