agent-action,agent-action-update,map-update,reward,sum
113,49,71,4,237
109,47,85,4,245
110,50,73,5,238
111,52,73,4,240
113,51,81,4,249
113,50,76,5,244
114,50,77,5,246
113,52,76,5,246
112,50,78,5,245
115,51,106,5,277
115,50,76,5,246
113,53,80,5,251
113,51,77,5,246
113,50,77,5,245
112,53,77,5,247
115,52,78,14,259
114,52,76,5,247
113,51,78,7,249
115,52,78,5,250
114,52,78,5,249
117,50,77,5,249
114,56,83,6,259
116,51,80,5,252
113,51,80,5,249
113,53,80,5,251
