agent-action,agent-action-update,map-update,reward,sum
101,44,65,3,213
97,42,77,4,220
93,45,70,4,212
104,51,71,4,230
97,45,72,4,218
96,47,73,5,221
100,47,74,6,227
98,54,73,4,229
94,45,74,5,218
96,44,98,5,243
98,43,73,5,219
100,45,69,4,218
93,45,72,5,215
102,55,72,6,235
95,49,69,6,219
101,47,73,5,226
101,54,75,5,235
91,49,70,5,215
96,51,75,5,227
103,45,70,5,223
103,48,72,5,228
96,46,71,5,218
93,44,71,5,213
93,48,74,5,220
97,42,70,5,214
