agent-action,agent-action-update,map-update,reward,sum
174,84,65,15,338
178,88,81,16,363
179,93,69,17,358
181,89,73,20,363
182,91,74,19,366
178,95,72,20,365
178,97,74,22,371
183,98,80,22,383
179,105,81,22,387
210,99,101,21,431
185,98,78,22,383
183,99,79,22,383
190,96,76,22,384
181,99,78,23,381
188,101,75,22,386
183,100,78,22,383
183,100,74,22,379
180,100,77,22,379
180,100,78,23,381
185,98,74,22,379
182,97,74,23,376
182,102,79,23,386
186,97,75,23,381
182,101,78,23,384
180,101,77,23,381
