agent-action,agent-action-update,map-update,reward,sum
100,40,64,3,207
101,42,82,4,229
98,48,73,4,223
95,45,71,6,217
94,45,68,4,211
95,48,71,4,218
96,58,78,4,236
96,44,76,5,221
94,43,73,5,215
96,49,98,5,248
91,44,68,5,208
96,49,72,5,222
98,47,71,5,221
95,52,72,5,224
99,48,70,5,222
95,55,75,5,230
93,48,70,5,216
92,47,69,5,213
91,49,74,5,219
97,49,71,5,222
92,48,73,5,218
92,47,70,5,214
93,45,72,5,215
92,47,74,5,218
96,44,73,5,218
